contrast,multiplicity_family,gene_symbol,case_group,control_group,n_case_donors,n_control_donors,mean_difference,cliff_delta,mannwhitney_pvalue,covariate_adjusted_case_beta,covariate_adjusted_case_pvalue_t,covariate_adjusted_residual_df,covariate_adjusted_estimable,mannwhitney_padj_within_contrast_158,mannwhitney_padj_global_790,adjusted_padj_within_contrast_158,adjusted_padj_global_estimable_contrasts
NPDR_DME_vs_diabetes,exploratory_contrast_family,NDP,NPDR + DME,Diabetic,5,10,0.1923319079977981,0.16,0.6786546786546787,1.132787472489698,0.09055262130123384,9.0,True,0.8717677985970669,0.9808110964180328,0.5961380902331228,0.6406260074146991
NPDR_DME_vs_diabetes,exploratory_contrast_family,NFKB1,NPDR + DME,Diabetic,5,10,-0.02746787933371042,0.04,0.9530469530469531,0.4620234302842019,0.46556147450985785,9.0,True,0.9841922783099254,1.0,0.835509596962226,0.9070101787504123
NPDR_DME_vs_diabetes,exploratory_contrast_family,NFKBIA,NPDR + DME,Diabetic,5,10,0.17482343831570457,0.44,0.20646020646020646,1.4208798696301956,0.07788291737638954,9.0,True,0.562426079667459,0.7153665048401892,0.5961380902331228,0.6257034379052312
NPDR_DME_vs_diabetes,exploratory_contrast_family,NLRP3,NPDR + DME,Diabetic,5,10,0.1579853569885259,0.2,0.594072594072594,1.2193213767832276,0.2772479660610858,9.0,True,0.8380666952095523,0.911976911976912,0.7118710123160938,0.8087528660632547
NPDR_DME_vs_diabetes,exploratory_contrast_family,NMI,NPDR + DME,Diabetic,5,10,0.2740099472734543,0.48,0.1645021645021645,1.0869568422863534,0.1757882052270523,9.0,True,0.5304355508437142,0.6596787307447206,0.7118710123160938,0.7715149007187295
NPDR_DME_vs_diabetes,exploratory_contrast_family,NMUR1,NPDR + DME,Diabetic,5,10,-0.5141326045060266,-0.52,0.12920412920412921,-1.4799213351089713,0.00467958329628876,9.0,True,0.4979085954695711,0.5873045784317557,0.15864293577813215,0.26440489296355363
NPDR_DME_vs_diabetes,exploratory_contrast_family,NOD2,NPDR + DME,Diabetic,5,10,0.19038364185487178,0.44,0.20646020646020646,0.7713525899827747,0.20302513375167805,9.0,True,0.562426079667459,0.7153665048401892,0.7118710123160938,0.8055302729177461
NPDR_DME_vs_diabetes,exploratory_contrast_family,NPFFR2,NPDR + DME,Diabetic,5,10,0.12476355072627604,-0.12,0.7678987678987679,-0.06263579129183813,0.9630200194881552,9.0,True,0.9191515555151918,0.9808110964180328,0.9710763445228274,0.9820440031364838
NPDR_DME_vs_diabetes,exploratory_contrast_family,OLR1,NPDR + DME,Diabetic,5,10,1.2385867061354818,0.84,0.007992007992007992,1.656695912064192,0.08469466103557556,9.0,True,0.18175763630309086,0.3063994828700711,0.5961380902331228,0.6309365704202091
NPDR_DME_vs_diabetes,exploratory_contrast_family,OPRK1,NPDR + DME,Diabetic,5,10,0.7818586713791598,0.92,0.002664002664002664,1.5642245528489278,0.016032009110995057,9.0,True,0.1403041403041403,0.20310571781160017,0.31663217994215237,0.447010136388921
NPDR_DME_vs_diabetes,exploratory_contrast_family,OSM,NPDR + DME,Diabetic,5,10,0.36708096740570956,0.8,0.012654012654012654,1.0858693277418463,0.2571639848900194,9.0,True,0.18175763630309086,0.3063994828700711,0.7118710123160938,0.8087528660632547
NPDR_DME_vs_diabetes,exploratory_contrast_family,OSMR,NPDR + DME,Diabetic,5,10,0.6769848323022285,0.52,0.12920412920412921,0.6207200536887723,0.179832950102055,9.0,True,0.4979085954695711,0.5873045784317557,0.7118710123160938,0.7820258564071015
NPDR_DME_vs_diabetes,exploratory_contrast_family,P2RX4,NPDR + DME,Diabetic,5,10,0.21279511441106935,0.6,0.07525807525807525,1.7816112504378026,0.015949947489743804,9.0,True,0.3847621331143506,0.5372804561506698,0.31663217994215237,0.447010136388921
NPDR_DME_vs_diabetes,exploratory_contrast_family,P2RX7,NPDR + DME,Diabetic,5,10,0.06650903437051392,0.2,0.594072594072594,0.6788544114364454,0.33821036368397034,9.0,True,0.8380666952095523,0.911976911976912,0.7744527168415553,0.8461899590435906
NPDR_DME_vs_diabetes,exploratory_contrast_family,P2RY2,NPDR + DME,Diabetic,5,10,0.4689366717312935,0.8,0.012654012654012654,1.4231347372429024,0.13186195709709606,9.0,True,0.18175763630309086,0.3063994828700711,0.660631023294089,0.6971451923386685
NPDR_DME_vs_diabetes,exploratory_contrast_family,PCDH7,NPDR + DME,Diabetic,5,10,-0.07807395870816158,-0.08,0.8591408591408591,-0.03052415938271802,0.9710763445228274,9.0,True,0.9297551763305187,0.9808110964180328,0.9710763445228274,0.9820440031364838
NPDR_DME_vs_diabetes,exploratory_contrast_family,PDE4B,NPDR + DME,Diabetic,5,10,-0.07873532516503978,-0.08,0.8591408591408591,0.20853006716963052,0.735404047716513,9.0,True,0.9297551763305187,0.9808110964180328,0.8811269848000278,0.9431803136389127
NPDR_DME_vs_diabetes,exploratory_contrast_family,PDPN,NPDR + DME,Diabetic,5,10,0.5272477546536711,0.76,0.019314019314019312,1.437321194477241,0.04205117456618913,9.0,True,0.2034410034410034,0.33169728821902733,0.47457754153270587,0.575090483691549
NPDR_DME_vs_diabetes,exploratory_contrast_family,PIK3R5,NPDR + DME,Diabetic,5,10,0.5125283098505935,0.76,0.019314019314019312,2.1873308663152757,0.0035152473838134966,9.0,True,0.2034410034410034,0.33169728821902733,0.15864293577813215,0.26440489296355363
NPDR_DME_vs_diabetes,exploratory_contrast_family,PLAUR,NPDR + DME,Diabetic,5,10,0.18814579446884427,0.32,0.37096237096237095,0.9196929696762703,0.4215013138663216,9.0,True,0.7061693326753568,0.8515183213038158,0.809282919881964,0.8912240517785405
NPDR_DME_vs_diabetes,exploratory_contrast_family,PSEN1,NPDR + DME,Diabetic,5,10,-0.023251982513972536,-0.04,0.9530469530469531,-0.03587332824114303,0.9660241858039633,9.0,True,0.9841922783099254,1.0,0.9710763445228274,0.9820440031364838
NPDR_DME_vs_diabetes,exploratory_contrast_family,PTAFR,NPDR + DME,Diabetic,5,10,0.15712960271358178,0.36,0.3096903096903097,1.1806095577741793,0.08529657778354664,9.0,True,0.6795981795981796,0.837315289186947,0.5961380902331228,0.6309365704202091
NPDR_DME_vs_diabetes,exploratory_contrast_family,PTGER2,NPDR + DME,Diabetic,5,10,0.07886133027306913,0.28,0.43956043956043955,1.0401232406437988,0.13116068991732158,9.0,True,0.7467801016188113,0.8949813073524413,0.660631023294089,0.6971451923386685
NPDR_DME_vs_diabetes,exploratory_contrast_family,PTGER4,NPDR + DME,Diabetic,5,10,0.1928331909468044,0.6,0.07525807525807525,1.1352057110878115,0.26808454732780423,9.0,True,0.3847621331143506,0.5372804561506698,0.7118710123160938,0.8087528660632547
NPDR_DME_vs_diabetes,exploratory_contrast_family,PTPRE,NPDR + DME,Diabetic,5,10,-0.16354151096742164,0.04,0.9530469530469531,-0.10581793030227032,0.875248379466742,9.0,True,0.9841922783099254,1.0,0.9219282930383017,0.9500331264925448
NPDR_DME_vs_diabetes,exploratory_contrast_family,PVR,NPDR + DME,Diabetic,5,10,0.03404477574009235,0.24,0.5134865134865134,0.5490406213301197,0.5428500596475514,9.0,True,0.7801045108737416,0.911976911976912,0.835509596962226,0.9070101787504123
NPDR_DME_vs_diabetes,exploratory_contrast_family,RAF1,NPDR + DME,Diabetic,5,10,-0.021033117500754095,-0.12,0.7678987678987679,0.2716614945019054,0.6317228183284818,9.0,True,0.9191515555151918,0.9808110964180328,0.8706535253789474,0.929381772996572
NPDR_DME_vs_diabetes,exploratory_contrast_family,RASGRP1,NPDR + DME,Diabetic,5,10,0.23417627165574828,0.16,0.6786546786546787,0.2395550620825001,0.7481911755002785,9.0,True,0.8717677985970669,0.9808110964180328,0.8811269848000278,0.9431803136389127
NPDR_DME_vs_diabetes,exploratory_contrast_family,RELA,NPDR + DME,Diabetic,5,10,0.05087746418781869,0.04,0.9530469530469531,0.03092014848386307,0.9638727351574476,9.0,True,0.9841922783099254,1.0,0.9710763445228274,0.9820440031364838
NPDR_DME_vs_diabetes,exploratory_contrast_family,RGS1,NPDR + DME,Diabetic,5,10,1.1084661823912385,0.64,0.05527805527805527,1.1430775816348229,0.32994609443919287,9.0,True,0.3639138639138639,0.49843014335379626,0.7737757127872076,0.8461899590435906
NPDR_DME_vs_diabetes,exploratory_contrast_family,RGS16,NPDR + DME,Diabetic,5,10,0.08641336235737374,0.16,0.6786546786546787,0.18417217487263837,0.8478336453801235,9.0,True,0.8717677985970669,0.9808110964180328,0.9051197025004021,0.94336419697225
NPDR_DME_vs_diabetes,exploratory_contrast_family,RHOG,NPDR + DME,Diabetic,5,10,0.1640900095553297,0.4,0.2544122544122544,0.5937514289884079,0.5193490343845857,9.0,True,0.6090475181384272,0.7778142435182146,0.835509596962226,0.9070101787504123
NPDR_DME_vs_diabetes,exploratory_contrast_family,RIPK2,NPDR + DME,Diabetic,5,10,0.2335189409974192,0.84,0.007992007992007992,1.172380565165106,0.026713265295527304,9.0,True,0.18175763630309086,0.3063994828700711,0.3836996287903013,0.5545271173268328
NPDR_DME_vs_diabetes,exploratory_contrast_family,RNF144B,NPDR + DME,Diabetic,5,10,-0.01910623884577456,0.24,0.5134865134865134,0.15246971446322202,0.7821502150980747,9.0,True,0.7801045108737416,0.911976911976912,0.8811269848000278,0.9431803136389127
NPDR_DME_vs_diabetes,exploratory_contrast_family,SCARF1,NPDR + DME,Diabetic,5,10,-0.2636011444995874,-0.56,0.09923409923409923,-0.516984168435065,0.35112984629207233,9.0,True,0.43552743552743556,0.5807032473699141,0.7813875452696821,0.849160954808379
NPDR_DME_vs_diabetes,exploratory_contrast_family,SCN1B,NPDR + DME,Diabetic,5,10,0.011936957871845344,0.0,1.0,0.22423787446132454,0.7654119474947402,9.0,True,1.0,1.0,0.8811269848000278,0.9431803136389127
NPDR_DME_vs_diabetes,exploratory_contrast_family,SELE,NPDR + DME,Diabetic,5,10,0.09487855896027156,0.0,1.0,0.20173152052823845,0.7737081628717346,9.0,True,1.0,1.0,0.8811269848000278,0.9431803136389127
NPDR_DME_vs_diabetes,exploratory_contrast_family,SELENOS,NPDR + DME,Diabetic,5,10,0.1358635540966584,0.48,0.1645021645021645,0.8737025067823525,0.38910831486009745,9.0,True,0.5304355508437142,0.6596787307447206,0.8060502035225727,0.8700822290360481
NPDR_DME_vs_diabetes,exploratory_contrast_family,SELL,NPDR + DME,Diabetic,5,10,0.17573019706501924,0.36,0.3096903096903097,1.0627081525685524,0.1229442658772629,9.0,True,0.6795981795981796,0.837315289186947,0.660631023294089,0.6971451923386685
NPDR_DME_vs_diabetes,exploratory_contrast_family,SEMA4D,NPDR + DME,Diabetic,5,10,-0.12634529180499587,-0.08,0.8591408591408591,-0.2885891289745932,0.5518608729212051,9.0,True,0.9297551763305187,0.9808110964180328,0.835509596962226,0.9070101787504123
NPDR_DME_vs_diabetes,exploratory_contrast_family,SERPINE1,NPDR + DME,Diabetic,5,10,0.9956092152484659,0.4,0.2544122544122544,0.6200544379576303,0.4766109708291457,9.0,True,0.6090475181384272,0.7778142435182146,0.835509596962226,0.9070101787504123
NPDR_DME_vs_diabetes,exploratory_contrast_family,SGMS2,NPDR + DME,Diabetic,5,10,-0.1307359543270863,-0.08,0.8591408591408591,-0.1719353606709476,0.7931628671440618,9.0,True,0.9297551763305187,0.9808110964180328,0.8811269848000278,0.9431803136389127
NPDR_DME_vs_diabetes,exploratory_contrast_family,SLC11A2,NPDR + DME,Diabetic,5,10,0.015508587373157745,-0.08,0.8591408591408591,0.1279151241174825,0.8842417037742439,9.0,True,0.9297551763305187,0.9808110964180328,0.9252330410353016,0.9525694717931628
NPDR_DME_vs_diabetes,exploratory_contrast_family,SLC1A2,NPDR + DME,Diabetic,5,10,-0.21185474333351095,-0.48,0.1645021645021645,-1.1363005506900155,0.02004274579927381,9.0,True,0.5304355508437142,0.6596787307447206,0.32343204986485796,0.48514807479728694
NPDR_DME_vs_diabetes,exploratory_contrast_family,SLC31A1,NPDR + DME,Diabetic,5,10,0.06341742714973009,0.32,0.37096237096237095,0.8036701852391834,0.5974792672940327,9.0,True,0.7061693326753568,0.8515183213038158,0.8600049412328519,0.9242889330177156
NPDR_DME_vs_diabetes,exploratory_contrast_family,SLC31A2,NPDR + DME,Diabetic,5,10,0.14957840692556212,0.2,0.594072594072594,1.3691722279837364,0.07072605471025697,9.0,True,0.8380666952095523,0.911976911976912,0.5961380902331228,0.6041886707561256
NPDR_DME_vs_diabetes,exploratory_contrast_family,SLC4A4,NPDR + DME,Diabetic,5,10,0.33929835560026955,0.36,0.3096903096903097,0.7785605317596778,0.28379666266122605,9.0,True,0.6795981795981796,0.837315289186947,0.7118710123160938,0.8087528660632547
NPDR_DME_vs_diabetes,exploratory_contrast_family,SLC7A1,NPDR + DME,Diabetic,5,10,-0.07857914758850537,-0.08,0.8591408591408591,-0.4224813243112459,0.5892484045596076,9.0,True,0.9297551763305187,0.9808110964180328,0.8600049412328519,0.9221096571516105
NPDR_DME_vs_diabetes,exploratory_contrast_family,SLC7A2,NPDR + DME,Diabetic,5,10,-0.23025500063994642,-0.44,0.20646020646020646,-0.8011916548664035,0.27955830049438307,9.0,True,0.562426079667459,0.7153665048401892,0.7118710123160938,0.8087528660632547
NPDR_DME_vs_diabetes,exploratory_contrast_family,SPHK1,NPDR + DME,Diabetic,5,10,0.4587127224568195,0.48,0.1645021645021645,0.38067681672158626,0.49740179013750385,9.0,True,0.5304355508437142,0.6596787307447206,0.835509596962226,0.9070101787504123
NPDR_DME_vs_diabetes,exploratory_contrast_family,SRI,NPDR + DME,Diabetic,5,10,0.07516910107836328,0.08,0.8591408591408591,0.45188294327703904,0.6841198654721142,9.0,True,0.9297551763305187,0.9808110964180328,0.8790087771701994,0.929381772996572
NPDR_DME_vs_diabetes,exploratory_contrast_family,STAB1,NPDR + DME,Diabetic,5,10,0.7514669745014939,0.4,0.2544122544122544,0.9531648010714073,0.02047038290283911,9.0,True,0.6090475181384272,0.7778142435182146,0.32343204986485796,0.48514807479728694
NPDR_DME_vs_diabetes,exploratory_contrast_family,TACR1,NPDR + DME,Diabetic,5,10,-0.038302199252840285,0.08,0.8591408591408591,0.5186369607531565,0.5416218001290776,9.0,True,0.9297551763305187,0.9808110964180328,0.835509596962226,0.9070101787504123
NPDR_DME_vs_diabetes,exploratory_contrast_family,TACR3,NPDR + DME,Diabetic,5,10,-0.1473272498630882,-0.16,0.6786546786546787,0.43058193627418456,0.25833976303604766,9.0,True,0.8717677985970669,0.9808110964180328,0.7118710123160938,0.8087528660632547
NPDR_DME_vs_diabetes,exploratory_contrast_family,TAPBP,NPDR + DME,Diabetic,5,10,0.15298568556525893,0.24,0.5134865134865134,0.5627840218660256,0.7041088185949806,9.0,True,0.7801045108737416,0.911976911976912,0.8811269848000278,0.9323033025480405
NPDR_DME_vs_diabetes,exploratory_contrast_family,TIMP1,NPDR + DME,Diabetic,5,10,0.5767201019233776,0.76,0.019314019314019312,1.6979442666890239,0.0001267560817838324,9.0,True,0.2034410034410034,0.33169728821902733,0.02002746092184552,0.03004119138276828
NPDR_DME_vs_diabetes,exploratory_contrast_family,TLR1,NPDR + DME,Diabetic,5,10,0.15544858559042662,0.52,0.12920412920412921,0.5398574831547209,0.5584074132998744,9.0,True,0.4979085954695711,0.5873045784317557,0.835509596962226,0.9070101787504123
NPDR_DME_vs_diabetes,exploratory_contrast_family,TLR2,NPDR + DME,Diabetic,5,10,0.45163885462838893,0.6,0.07525807525807525,1.8531466574424322,0.23053256277138617,9.0,True,0.3847621331143506,0.5372804561506698,0.7118710123160938,0.8087528660632547
NPDR_DME_vs_diabetes,exploratory_contrast_family,TLR3,NPDR + DME,Diabetic,5,10,0.3035083269600065,0.44,0.20646020646020646,1.0301799483955456,0.10331178455386,9.0,True,0.562426079667459,0.7153665048401892,0.627817767673457,0.64433928787539
NPDR_DME_vs_diabetes,exploratory_contrast_family,TNFRSF1B,NPDR + DME,Diabetic,5,10,0.7295201038994161,0.64,0.05527805527805527,0.9651529844090484,0.20323151567636455,9.0,True,0.3639138639138639,0.49843014335379626,0.7118710123160938,0.8055302729177461
NPDR_DME_vs_diabetes,exploratory_contrast_family,TNFSF10,NPDR + DME,Diabetic,5,10,0.2873206378650326,0.2,0.594072594072594,0.7250696073699043,0.24034237901848296,9.0,True,0.8380666952095523,0.911976911976912,0.7118710123160938,0.8087528660632547
NPDR_DME_vs_diabetes,exploratory_contrast_family,TNFSF9,NPDR + DME,Diabetic,5,10,-0.022595688972906758,-0.08,0.8591408591408591,-0.40649139497332193,0.4227282885466347,9.0,True,0.9297551763305187,0.9808110964180328,0.809282919881964,0.8912240517785405
NPDR_DME_vs_diabetes,exploratory_contrast_family,TPBG,NPDR + DME,Diabetic,5,10,0.03577818471520944,-0.12,0.7678987678987679,0.47541025598575304,0.3199398207890551,9.0,True,0.9191515555151918,0.9808110964180328,0.7659165406768288,0.8356809516265664
NPDR_DME_vs_diabetes,exploratory_contrast_family,VIP,NPDR + DME,Diabetic,5,10,-0.5140821501918458,-0.68,0.03996003996003995,-0.9108879139081689,0.5501373507448397,9.0,True,0.3156843156843156,0.4266004266004265,0.835509596962226,0.9070101787504123
PDR_DME_vs_diabetes,exploratory_contrast_family,ABCA1,PDR + DME,Diabetic,2,10,0.6656438494662931,0.5,0.36363636363636365,,,,False,0.7365967365967366,0.8515183213038158,,
PDR_DME_vs_diabetes,exploratory_contrast_family,ABI1,PDR + DME,Diabetic,2,10,0.09632252389836626,0.3,0.6060606060606061,,,,False,0.8474121748458031,0.911976911976912,,
PDR_DME_vs_diabetes,exploratory_contrast_family,ACVR1B,PDR + DME,Diabetic,2,10,0.000588507417677242,0.0,1.0,,,,False,1.0,1.0,,
PDR_DME_vs_diabetes,exploratory_contrast_family,ACVR2A,PDR + DME,Diabetic,2,10,-0.16266018410096184,-0.8,0.12121212121212122,,,,False,0.47878787878787876,0.5873045784317557,,
PDR_DME_vs_diabetes,exploratory_contrast_family,ADM,PDR + DME,Diabetic,2,10,1.1379605348522501,0.5,0.36363636363636365,,,,False,0.7365967365967366,0.8515183213038158,,
PDR_DME_vs_diabetes,exploratory_contrast_family,ADORA2B,PDR + DME,Diabetic,2,10,0.3416212220723571,0.4,0.48484848484848486,,,,False,0.8063795853269538,0.911976911976912,,
PDR_DME_vs_diabetes,exploratory_contrast_family,ADRM1,PDR + DME,Diabetic,2,10,0.0801349361381325,0.2,0.7575757575757576,,,,False,0.8866442199775533,0.9808110964180328,,
PDR_DME_vs_diabetes,exploratory_contrast_family,AHR,PDR + DME,Diabetic,2,10,-0.01751339643159877,0.0,1.0,,,,False,1.0,1.0,,
PDR_DME_vs_diabetes,exploratory_contrast_family,APLNR,PDR + DME,Diabetic,2,10,0.5303849677307529,0.6,0.2727272727272727,,,,False,0.6629370629370629,0.7778142435182146,,
PDR_DME_vs_diabetes,exploratory_contrast_family,AQP9,PDR + DME,Diabetic,2,10,0.02766024989779506,0.3,0.5885890116926449,,,,False,0.8474121748458031,0.911976911976912,,
PDR_DME_vs_diabetes,exploratory_contrast_family,ATP2A2,PDR + DME,Diabetic,2,10,-0.09716581359979415,-0.2,0.7575757575757576,,,,False,0.8866442199775533,0.9808110964180328,,
PDR_DME_vs_diabetes,exploratory_contrast_family,ATP2B1,PDR + DME,Diabetic,2,10,0.06228112978571598,0.3,0.6060606060606061,,,,False,0.8474121748458031,0.911976911976912,,
PDR_DME_vs_diabetes,exploratory_contrast_family,ATP2C1,PDR + DME,Diabetic,2,10,0.028676868951704293,0.2,0.7575757575757576,,,,False,0.8866442199775533,0.9808110964180328,,
PDR_DME_vs_diabetes,exploratory_contrast_family,AXL,PDR + DME,Diabetic,2,10,0.5744574186151157,1.0,0.030303030303030304,,,,False,0.2816399286987522,0.3594636414754933,,
PDR_DME_vs_diabetes,exploratory_contrast_family,BEST1,PDR + DME,Diabetic,2,10,0.4114607267764505,0.4,0.48484848484848486,,,,False,0.8063795853269538,0.911976911976912,,
PDR_DME_vs_diabetes,exploratory_contrast_family,BST2,PDR + DME,Diabetic,2,10,0.4728244315863408,0.7,0.18181818181818182,,,,False,0.6383838383838384,0.7006651884700665,,
PDR_DME_vs_diabetes,exploratory_contrast_family,BTG2,PDR + DME,Diabetic,2,10,0.8234775317573204,0.3,0.6060606060606061,,,,False,0.8474121748458031,0.911976911976912,,
PDR_DME_vs_diabetes,exploratory_contrast_family,C3AR1,PDR + DME,Diabetic,2,10,0.4247984730543404,1.0,0.030303030303030304,,,,False,0.2816399286987522,0.3594636414754933,,
PDR_DME_vs_diabetes,exploratory_contrast_family,C5AR1,PDR + DME,Diabetic,2,10,0.3664876139520419,0.6,0.2727272727272727,,,,False,0.6629370629370629,0.7778142435182146,,
PDR_DME_vs_diabetes,exploratory_contrast_family,CALCRL,PDR + DME,Diabetic,2,10,-0.09713852572612702,0.0,1.0,,,,False,1.0,1.0,,
PDR_DME_vs_diabetes,exploratory_contrast_family,CCL2,PDR + DME,Diabetic,2,10,0.4211499714953657,0.6,0.2727272727272727,,,,False,0.6629370629370629,0.7778142435182146,,
PDR_DME_vs_diabetes,exploratory_contrast_family,CD14,PDR + DME,Diabetic,2,10,0.8236037364968758,1.0,0.030303030303030304,,,,False,0.2816399286987522,0.3594636414754933,,
PDR_DME_vs_diabetes,exploratory_contrast_family,CD40,PDR + DME,Diabetic,2,10,0.16460351302939236,0.3,0.6060606060606061,,,,False,0.8474121748458031,0.911976911976912,,
PDR_DME_vs_diabetes,exploratory_contrast_family,CD55,PDR + DME,Diabetic,2,10,-0.18891394313876964,-0.4,0.48484848484848486,,,,False,0.8063795853269538,0.911976911976912,,
PDR_DME_vs_diabetes,exploratory_contrast_family,CD82,PDR + DME,Diabetic,2,10,0.10496727145540596,0.3,0.6060606060606061,,,,False,0.8474121748458031,0.911976911976912,,
PDR_DME_vs_diabetes,exploratory_contrast_family,CDKN1A,PDR + DME,Diabetic,2,10,0.6328758933997589,0.8,0.12121212121212122,,,,False,0.47878787878787876,0.5873045784317557,,
PDR_DME_vs_diabetes,exploratory_contrast_family,CHST2,PDR + DME,Diabetic,2,10,0.12135040574484712,0.1,0.9090909090909091,,,,False,0.9771181199752629,0.9947116595316041,,
PDR_DME_vs_diabetes,exploratory_contrast_family,CLEC5A,PDR + DME,Diabetic,2,10,0.052681622967926334,0.2,0.7575757575757576,,,,False,0.8866442199775533,0.9808110964180328,,
PDR_DME_vs_diabetes,exploratory_contrast_family,CMKLR1,PDR + DME,Diabetic,2,10,0.8961322070215587,0.9,0.06060606060606061,,,,False,0.398989898989899,0.49873737373737376,,
PDR_DME_vs_diabetes,exploratory_contrast_family,CSF1,PDR + DME,Diabetic,2,10,0.5669552658165387,0.9,0.06060606060606061,,,,False,0.398989898989899,0.49873737373737376,,
PDR_DME_vs_diabetes,exploratory_contrast_family,CSF3R,PDR + DME,Diabetic,2,10,0.5670027462817175,0.9,0.06060606060606061,,,,False,0.398989898989899,0.49873737373737376,,
PDR_DME_vs_diabetes,exploratory_contrast_family,CX3CL1,PDR + DME,Diabetic,2,10,0.0663227704526097,0.2,0.7575757575757576,,,,False,0.8866442199775533,0.9808110964180328,,
PDR_DME_vs_diabetes,exploratory_contrast_family,CXCL8,PDR + DME,Diabetic,2,10,0.039690293185014686,0.0,1.0,,,,False,1.0,1.0,,
PDR_DME_vs_diabetes,exploratory_contrast_family,CXCR6,PDR + DME,Diabetic,2,10,-0.22349353177664028,-0.5,0.36363636363636365,,,,False,0.7365967365967366,0.8515183213038158,,
PDR_DME_vs_diabetes,exploratory_contrast_family,CYBB,PDR + DME,Diabetic,2,10,1.020973064791213,1.0,0.030303030303030304,,,,False,0.2816399286987522,0.3594636414754933,,
PDR_DME_vs_diabetes,exploratory_contrast_family,DCBLD2,PDR + DME,Diabetic,2,10,0.3514696486037012,1.0,0.030303030303030304,,,,False,0.2816399286987522,0.3594636414754933,,
PDR_DME_vs_diabetes,exploratory_contrast_family,EBI3,PDR + DME,Diabetic,2,10,0.15591658053994428,0.5,0.36363636363636365,,,,False,0.7365967365967366,0.8515183213038158,,
PDR_DME_vs_diabetes,exploratory_contrast_family,EDN1,PDR + DME,Diabetic,2,10,-0.24507695593274803,-0.3,0.6060606060606061,,,,False,0.8474121748458031,0.911976911976912,,
PDR_DME_vs_diabetes,exploratory_contrast_family,EIF2AK2,PDR + DME,Diabetic,2,10,0.005701244818656193,-0.2,0.7575757575757576,,,,False,0.8866442199775533,0.9808110964180328,,
PDR_DME_vs_diabetes,exploratory_contrast_family,EMP3,PDR + DME,Diabetic,2,10,0.15531620912112176,0.4,0.48484848484848486,,,,False,0.8063795853269538,0.911976911976912,,
PDR_DME_vs_diabetes,exploratory_contrast_family,F3,PDR + DME,Diabetic,2,10,0.6065572910605148,0.6,0.2727272727272727,,,,False,0.6629370629370629,0.7778142435182146,,
PDR_DME_vs_diabetes,exploratory_contrast_family,FPR1,PDR + DME,Diabetic,2,10,0.7302000629585463,1.0,0.030303030303030304,,,,False,0.2816399286987522,0.3594636414754933,,
PDR_DME_vs_diabetes,exploratory_contrast_family,FZD5,PDR + DME,Diabetic,2,10,0.398552920463799,0.8,0.12121212121212122,,,,False,0.47878787878787876,0.5873045784317557,,
PDR_DME_vs_diabetes,exploratory_contrast_family,GABBR1,PDR + DME,Diabetic,2,10,0.04738121382494498,0.0,1.0,,,,False,1.0,1.0,,
PDR_DME_vs_diabetes,exploratory_contrast_family,GCH1,PDR + DME,Diabetic,2,10,0.20955510842947156,0.6,0.2727272727272727,,,,False,0.6629370629370629,0.7778142435182146,,
PDR_DME_vs_diabetes,exploratory_contrast_family,GNA15,PDR + DME,Diabetic,2,10,0.3734738911326201,0.8,0.12121212121212122,,,,False,0.47878787878787876,0.5873045784317557,,
PDR_DME_vs_diabetes,exploratory_contrast_family,GNAI3,PDR + DME,Diabetic,2,10,-0.11217443756755596,-0.4,0.48484848484848486,,,,False,0.8063795853269538,0.911976911976912,,
PDR_DME_vs_diabetes,exploratory_contrast_family,GPC3,PDR + DME,Diabetic,2,10,0.19420819401808975,-0.1,0.9090909090909091,,,,False,0.9771181199752629,0.9947116595316041,,
PDR_DME_vs_diabetes,exploratory_contrast_family,GPR132,PDR + DME,Diabetic,2,10,0.20222357698573867,0.6,0.2727272727272727,,,,False,0.6629370629370629,0.7778142435182146,,
PDR_DME_vs_diabetes,exploratory_contrast_family,GPR183,PDR + DME,Diabetic,2,10,0.5500175834902524,0.7,0.18181818181818182,,,,False,0.6383838383838384,0.7006651884700665,,
PDR_DME_vs_diabetes,exploratory_contrast_family,HBEGF,PDR + DME,Diabetic,2,10,0.2712621978603158,0.5,0.36363636363636365,,,,False,0.7365967365967366,0.8515183213038158,,
PDR_DME_vs_diabetes,exploratory_contrast_family,HIF1A,PDR + DME,Diabetic,2,10,-0.0010891294282275865,-0.1,0.9090909090909091,,,,False,0.9771181199752629,0.9947116595316041,,
PDR_DME_vs_diabetes,exploratory_contrast_family,HPN,PDR + DME,Diabetic,2,10,0.40666143737246196,0.6,0.2727272727272727,,,,False,0.6629370629370629,0.7778142435182146,,
PDR_DME_vs_diabetes,exploratory_contrast_family,HRH1,PDR + DME,Diabetic,2,10,-0.02553529882554184,-0.1,0.9090909090909091,,,,False,0.9771181199752629,0.9947116595316041,,
PDR_DME_vs_diabetes,exploratory_contrast_family,ICAM1,PDR + DME,Diabetic,2,10,1.2090667957238925,0.6,0.2727272727272727,,,,False,0.6629370629370629,0.7778142435182146,,
PDR_DME_vs_diabetes,exploratory_contrast_family,ICOSLG,PDR + DME,Diabetic,2,10,0.32410239022540815,0.6,0.22905190815659238,,,,False,0.6629370629370629,0.7651172357054711,,
